productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extCounterplus,extAttribute
656155,Trafalgar Law - OP10-119 (Reprint),Trafalgar Law OP10 119 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656155_200w.jpg,68,24305,https://cpt.tcgcsv.com/7tg7,2025-10-03T04:10:12.437,1,3.31,5.49,40.0,4.73,,Foil,SEC,OP10-119,"[On Play] Reveal up to 1 ""Supernovas"" type Character card from your hand and add it to the top of your Life cards face-down. Then, give up to 1 rested DON!! card to 1 of your ""Supernovas"" type Leader.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Yellow,Character,7,9000,Heart Pirates;Supernovas;Dressrosa,,Slash
656156,Edward.Newgate - ST13-004 (Pirate Foil),EdwardNewgate ST13 004 Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656156_200w.jpg,68,24305,https://cpt.tcgcsv.com/8tg7,2025-10-03T04:10:12.437,1,0.01,0.21,4.99,0.2,,Foil,C,ST13-004,"[On Play] Add 1 card from the top of your deck to the top of your Life cards. Then, look at all your Life cards; place 1 card at the top of your deck and place the rest back in your Life area in any order.",Yellow,Character,6,7000,The Four Emperors;Whitebeard Pirates,1000,Special
656157,You're the One Who Should Disappear (Reprint),Youre the One Who Should Disappear Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656157_200w.jpg,68,24305,https://cpt.tcgcsv.com/9tg7,2025-10-03T04:10:12.437,1,0.54,1.5,15.49,1.09,,Foil,R,OP06-115,"[Counter] <strong>You may trash 1 card from your hand:</strong> Up to 1 of your Leader or Character cards gains +3000 power during this battle.
<br>[Trigger] If you have 0 Life cards, you may add up to 1 card from the top of your deck to the top of your Life cards. Then, trash 1 card from your hand.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Yellow,Event,0,,Sky Island,,
656158,You're the One Who Should Disappear (Alternate Art),Youre the One Who Should Disappear Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/656158_200w.jpg,68,24305,https://cpt.tcgcsv.com/btg7,2025-10-03T04:10:12.437,1,21.7,26.66,100.0,21.93,,Foil,R,OP06-115,"[Counter] <strong>You may trash 1 card from your hand:</strong> Up to 1 of your Leader or Character cards gains +3000 power during this battle.
<br>[Trigger] If you have 0 Life cards, you may add up to 1 card from the top of your deck to the top of your Life cards. Then, trash 1 card from your hand.",Yellow,Event,0,,Sky Island,,
656159,Plastic Surgery Shot - ST12-017 (Reprint),Plastic Surgery Shot ST12 017 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656159_200w.jpg,68,24305,https://cpt.tcgcsv.com/ctg7,2025-10-03T04:10:12.437,1,0.01,0.1,3.0,0.06,,Normal,C,ST12-017,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, reveal 1 card from the top of your deck, play up to 1 Character card with a cost of 2, and place the rest at the top or bottom of your deck.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Blue,Event,1,,Straw Hat Crew,,
656160,Plastic Surgery Shot - ST12-017 (Pirate Foil),Plastic Surgery Shot ST12 017 Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656160_200w.jpg,68,24305,https://cpt.tcgcsv.com/dtg7,2025-10-03T04:10:12.437,1,0.01,0.2,5.08,0.14,,Foil,C,ST12-017,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, reveal 1 card from the top of your deck, play up to 1 Character card with a cost of 2, and place the rest at the top or bottom of your deck.",Blue,Event,1,,Straw Hat Crew,,
656161,Perona (Reprint),Perona Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656161_200w.jpg,68,24305,https://cpt.tcgcsv.com/ftg7,2025-10-03T04:10:12.437,1,0.01,0.16,7.02,0.15,,Normal,C,ST12-005,"<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Green,Character,4,6000,Thriller Bark Pirates;Muggy Kingdom,1000,Special
656162,Perona (Pirate Foil),Perona Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656162_200w.jpg,68,24305,https://cpt.tcgcsv.com/gtg7,2025-10-03T04:10:12.437,1,0.01,0.46,6.99,0.44,,Foil,C,ST12-005,,Green,Character,4,6000,Thriller Bark Pirates;Muggy Kingdom,1000,Special
656163,Sabo - P-044 (Pirate Foil),Sabo P 044 Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656163_200w.jpg,68,24305,https://cpt.tcgcsv.com/htg7,2025-10-03T04:10:12.437,1,0.01,0.25,6.99,0.25,,Foil,PR,P-044,"[DON!! x1] If you have 4 or less cards in your hand, this Character gains +2000 power.",Red,Character,3,4000,Revolutionary Army,1000,Special
656164,Roronoa Zoro - OP06-118 (Reprint),Roronoa Zoro OP06 118 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656164_200w.jpg,68,24305,https://cpt.tcgcsv.com/jtg7,2025-11-10T19:39:57.563,1,3.69,5.0,40.0,4.46,,Normal,SEC,OP06-118,"<span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright). 
<br>The non-foil version of this reprinted card was originally reprinted from the Learn Together Deck Set.</span>

[When Attacking][Once Per Turn](1)<em>(You may rest the specified number of DON!! cards in your cost area.)</em>: Set this Character as active.
<br>
[Activate:Main][Once Per Turn](2)<em>(You may rest the specified number of DON!! cards in your cost area.)</em>: Set this Character as active.",Green,Character,9,9000,Straw Hat Crew,,Slash
656164,Roronoa Zoro - OP06-118 (Reprint),Roronoa Zoro OP06 118 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656164_200w.jpg,68,24305,https://cpt.tcgcsv.com/jtg7,2025-11-10T19:39:57.563,1,4.69,5.99,25.0,5.32,,Foil,SEC,OP06-118,"<span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright). 
<br>The non-foil version of this reprinted card was originally reprinted from the Learn Together Deck Set.</span>

[When Attacking][Once Per Turn](1)<em>(You may rest the specified number of DON!! cards in your cost area.)</em>: Set this Character as active.
<br>
[Activate:Main][Once Per Turn](2)<em>(You may rest the specified number of DON!! cards in your cost area.)</em>: Set this Character as active.",Green,Character,9,9000,Straw Hat Crew,,Slash
656165,Sanji - OP06-119 (Reprint),Sanji OP06 119 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656165_200w.jpg,68,24305,https://cpt.tcgcsv.com/ktg7,2025-10-03T04:10:12.437,1,2.91,4.73,1000.0,3.63,,Foil,SEC,OP06-119,"[On Play] Reveal 1 card from the top of your deck and play up to 1 Character with a cost of 9 or less other than [Sanji]. Then, place the rest at the bottom of your deck.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Blue,Character,9,9000,Straw Hat Crew,,Strike
656166,Sabo - P-044 (Reprint),Sabo P 044 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656166_200w.jpg,68,24305,https://cpt.tcgcsv.com/ltg7,2025-10-03T04:10:12.437,1,0.05,0.23,2.88,0.22,,Normal,PR,P-044,"[DON!! x1] If you have 4 or less cards in your hand, this Character gains +2000 power.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with a different border (Note: the original print had a full art border).</span>",Red,Character,3,4000,Revolutionary Army,1000,Special
656167,Shachi & Penguin (Reprint),Shachi and Penguin Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656167_200w.jpg,68,24305,https://cpt.tcgcsv.com/mtg7,2025-10-03T04:10:12.437,1,0.01,0.13,10.0,0.06,,Normal,C,ST10-008,"[On Play] If you have 3 or less DON!! cards on your field, add up to 2 DON!! cards from your DON!! deck and rest them.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Character,4,5000,Heart Pirates,2000,Ranged
656168,Moda (Reprint),Moda Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656168_200w.jpg,68,24305,https://cpt.tcgcsv.com/ntg7,2025-10-03T04:10:12.437,1,0.01,0.12,3.0,0.07,,Normal,UC,OP07-014,"[Your Turn][On Play] Up to 1 of your [Portgas.D.Ace] cards gains +2000 power during this turn.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Red,Character,1,0,Lulucia Kingdom,2000,Wisdom
656170,Moda (Pirate Foil),Moda Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656170_200w.jpg,68,24305,https://cpt.tcgcsv.com/qtg7,2025-10-03T04:10:12.437,1,0.03,0.25,5.0,0.24,,Foil,UC,OP07-014,[Your Turn][On Play] Up to 1 of your [Portgas.D.Ace] cards gains +2000 power during this turn.,Red,Character,1,0,Lulucia Kingdom,2000,Wisdom
656171,Shachi & Penguin (Pirate Foil),Shachi and Penguin Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656171_200w.jpg,68,24305,https://cpt.tcgcsv.com/rtg7,2025-10-03T04:10:12.437,1,0.05,0.22,4.0,0.18,,Foil,C,ST10-008,"[On Play] If you have 3 or less DON!! cards on your field, add up to 2 DON!! cards from your DON!! deck and rest them.",Purple,Character,4,5000,Heart Pirates,2000,Ranged
656172,Jinbe - P-063 (Pirate Foil),Jinbe P 063 Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656172_200w.jpg,68,24305,https://cpt.tcgcsv.com/stg7,2025-10-03T04:10:12.437,1,0.04,0.28,20.25,0.28,,Foil,PR,P-063,[On Play] Rest up to 1 of your opponent's Characters with a cost of 1 or less.,Green,Character,4,5000,Fish-Man,2000,Strike
656173,Monkey.D.Dragon (Reprint),MonkeyDDragon Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656173_200w.jpg,68,24305,https://cpt.tcgcsv.com/ttg7,2025-10-03T04:10:12.437,1,0.19,0.5,10.0,0.4,,Foil,SR,OP07-015,"[Rush]<em>(This card can attack on the turn in which it is played.)</em>
<br>
[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Red,Character,8,9000,Revolutionary Army,,Special
656174,Dragon Breath (Reprint),Dragon Breath Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656174_200w.jpg,68,24305,https://cpt.tcgcsv.com/vtg7,2025-10-03T04:10:12.437,1,0.01,0.11,3.0,0.08,,Normal,UC,OP07-017,"[Main] K.O. up to 1 of your opponent's Characters with 3000 power or less and up to 1 of your opponent's Stages with a cost of 1 or less.
<br>
[Trigger] Activate this card's [Main] effect.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Red,Event,2,,Revolutionary Army,,
656175,Dragon Breath (Pirate Foil),Dragon Breath Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656175_200w.jpg,68,24305,https://cpt.tcgcsv.com/wtg7,2025-10-03T04:10:12.437,1,0.04,0.25,4.99,0.23,,Foil,UC,OP07-017,"[Main] K.O. up to 1 of your opponent's Characters with 3000 power or less and up to 1 of your opponent's Stages with a cost of 1 or less.
<br>
[Trigger] Activate this card's [Main] effect.",Red,Event,2,,Revolutionary Army,,
656177,Jinbe - P-063 (Reprint),Jinbe P 063 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656177_200w.jpg,68,24305,https://cpt.tcgcsv.com/ztg7,2025-10-03T04:10:12.437,1,0.1,0.25,5.0,0.2,,Normal,PR,P-063,"[On Play] Rest up to 1 of your opponent's Characters with a cost of 1 or less.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with a different border (Note: the original print had a full art border).</span>",Green,Character,4,5000,Fish-Man,2000,Strike
656178,Jinbe - ST10-005 (Reprint),Jinbe ST10 005 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656178_200w.jpg,68,24305,https://cpt.tcgcsv.com/Btg7,2025-10-03T04:10:12.437,1,0.01,0.1,3.0,0.07,,Normal,C,ST10-005,"[DON!! x1] [When Attacking] Give up to 1 of your opponent's Characters -2000 power during this turn. 
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Red,Character,2,2000,Fish-Man;Straw Hat Crew,2000,Strike
656179,Urouge (Reprint),Urouge Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656179_200w.jpg,68,24305,https://cpt.tcgcsv.com/Ctg7,2025-10-15T14:08:28.9,1,0.01,0.19,5.0,0.1,,Foil,R,OP07-021,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>[End of Your Turn] Set up to 1 of your DON!! cards as active.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Green,Character,4,5000,Fallen Monk Pirates;Supernovas,1000,Strike
656180,Jinbe - ST10-005 (Pirate Foil),Jinbe ST10 005 Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656180_200w.jpg,68,24305,https://cpt.tcgcsv.com/Dtg7,2025-10-03T04:10:12.437,1,0.01,0.22,4.99,0.19,,Foil,C,ST10-005,[DON!! x1] [When Attacking] Give up to 1 of your opponent's Characters -2000 power during this turn.,Red,Character,2,2000,Fish-Man;Straw Hat Crew,2000,Strike
656181,Sanji - P-068 (Pirate Foil),Sanji P 068 Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656181_200w.jpg,68,24305,https://cpt.tcgcsv.com/Ftg7,2025-10-03T04:10:12.437,1,0.06,0.29,34.0,0.28,,Foil,PR,P-068,[Activate:Main] <strong>You may trash this Character</strong>: Look at 5 cards from the top of your deck and place them at the top or bottom of the deck in any order.,Blue,Character,3,4000,The Vinsmoke Family;Kingdom of GERMA,2000,Strike
656182,Jewelry Bonney - OP07-026 (Reprint),Jewelry Bonney OP07 026 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656182_200w.jpg,68,24305,https://cpt.tcgcsv.com/Gtg7,2025-10-03T04:10:12.437,1,0.25,0.99,10.0,0.84,,Foil,SR,OP07-026,"[On Play] Up to 1 of your opponent's rested Character or DON!! cards will not become active in your opponent's next Refresh Phase.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Green,Character,5,6000,Bonney Pirates;Supernovas,1000,Special
656184,Hina (Reprint),Hina Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656184_200w.jpg,68,24305,https://cpt.tcgcsv.com/Jtg7,2025-10-03T04:10:12.437,1,0.01,0.2,3.0,0.18,,Normal,C,ST06-008,"[On Play] Give up to 1 of your opponent's Characters -4 cost during this turn.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Character,3,5000,Navy,,Special
656186,Hina (Pirate Foil),Hina Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656186_200w.jpg,68,24305,https://cpt.tcgcsv.com/Ltg7,2025-10-03T04:10:12.437,1,0.03,0.28,4.99,0.24,,Foil,C,ST06-008,,Black,Character,3,5000,Navy,,Special
656187,Basil Hawkins - OP07-029 (Reprint),Basil Hawkins OP07 029 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656187_200w.jpg,68,24305,https://cpt.tcgcsv.com/Mtg7,2025-10-03T04:10:12.437,1,0.01,0.3,25.0,0.24,,Foil,SR,OP07-029,"If your Leader has the [Supernovas] type, this Character gains [Blocker]. <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may rest 1 of your opponent's Characters instead.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Green,Character,6,7000,Hawkins Pirates;Supernovas,,Slash
656188,Sanji - P-068 (Reprint),Sanji P 068 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656188_200w.jpg,68,24305,https://cpt.tcgcsv.com/Ntg7,2025-10-03T04:10:12.437,1,0.08,0.25,4.0,0.23,,Normal,PR,P-068,"[Activate:Main] <strong>You may trash this Character</strong>: Look at 5 cards from the top of your deck and place them at the top or bottom of the deck in any order.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Blue,Character,3,4000,The Vinsmoke Family;Kingdom of GERMA,2000,Strike
656189,Koala (Pirate Foil),Koala Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656189_200w.jpg,68,24305,https://cpt.tcgcsv.com/Ptg7,2025-10-03T04:10:12.437,1,0.2,0.4,5.99,0.34,,Foil,PR,P-069,[Activate:Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,Red,Character,1,1000,Revolutionary Army,1000,Strike
656190,Jewelry Bonney - ST02-007 (Reprint),Jewelry Bonney ST02 007 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656190_200w.jpg,68,24305,https://cpt.tcgcsv.com/Qtg7,2025-10-03T04:10:12.437,1,0.18,0.51,20.49,0.51,,Normal,C,ST02-007,"[Activate: Main] (1) <em>(You may rest the specified number of DON!! cards in your cost area.)</em> You may rest this Character Look at 5 cards from the top of your deck; reveal up to 1 ""Supernovas"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Green,Character,1,1000,Bonney Pirates;Supernovas,1000,Special
656191,Bartolomeo (Reprint),Bartolomeo Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656191_200w.jpg,68,24305,https://cpt.tcgcsv.com/Rtg7,2025-10-03T04:10:12.437,1,0.01,0.13,3.0,0.04,,Normal,UC,OP07-031,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>[Your Turn] [Once Per Turn] If a Character is rested by your effect, draw 1 card and trash 1 card from your hand.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Green,Character,3,4000,Supernovas;Barto Club,1000,Special
656192,Koala (Reprint),Koala Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656192_200w.jpg,68,24305,https://cpt.tcgcsv.com/Stg7,2025-10-03T04:10:12.437,1,0.05,0.35,5.0,0.33,,Normal,PR,P-069,"[Activate:Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with a different border (Note: the original print had a full art border).</span>",Red,Character,1,1000,Revolutionary Army,1000,Strike
656193,Jewelry Bonney - ST02-007 (Pirate Foil),Jewelry Bonney ST02 007 Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656193_200w.jpg,68,24305,https://cpt.tcgcsv.com/Ttg7,2025-10-03T04:10:12.437,1,0.15,0.76,4.0,0.76,,Foil,C,ST02-007,"[Activate: Main] (1) <em>(You may rest the specified number of DON!! cards in your cost area.)</em> You may rest this Character Look at 5 cards from the top of your deck; reveal up to 1 ""Supernovas"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Green,Character,1,1000,Bonney Pirates;Supernovas,1000,Special
656194,Bartolomeo (Pirate Foil),Bartolomeo Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656194_200w.jpg,68,24305,https://cpt.tcgcsv.com/Vtg7,2025-10-03T04:10:12.437,1,0.04,0.25,5.0,0.2,,Foil,UC,OP07-031,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>[Your Turn] [Once Per Turn] If a Character is rested by your effect, draw 1 card and trash 1 card from your hand.",Green,Character,3,4000,Supernovas;Barto Club,1000,Special
656196,Carrot - P-070 (Pirate Foil),Carrot P 070 Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656196_200w.jpg,68,24305,https://cpt.tcgcsv.com/Xtg7,2025-10-03T04:10:12.437,1,0.35,0.56,4.99,0.51,,Foil,PR,P-070,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Green,Character,2,2000,Minks,1000,Special
656197,Crocodile - OP07-040 (Reprint),Crocodile OP07 040 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656197_200w.jpg,68,24305,https://cpt.tcgcsv.com/Ztg7,2025-10-03T04:10:12.437,1,0.01,0.15,3.0,0.14,,Normal,UC,OP07-040,"[On Play] (1) <em>(You may rest the specified number of DON!! cards in your cost area.)</em>: Return up to 1 Character with a cost of 2 or less to the owner's hand.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Blue,Character,4,5000,Baroque Works;The Seven Warlords of the Sea,2000,Special
656198,Crocodile - OP07-040 (Pirate Foil),Crocodile OP07 040 Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656198_200w.jpg,68,24305,https://cpt.tcgcsv.com/-tg7,2025-10-03T04:10:12.437,1,0.02,0.27,6.0,0.27,,Foil,UC,OP07-040,[On Play] (1) <em>(You may rest the specified number of DON!! cards in your cost area.)</em>: Return up to 1 Character with a cost of 2 or less to the owner's hand.,Blue,Character,4,5000,Baroque Works;The Seven Warlords of the Sea,2000,Special
656199,Carrot - P-070 (Reprint),Carrot P 070 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656199_200w.jpg,68,24305,https://cpt.tcgcsv.com/_tg7,2025-10-03T04:10:12.437,1,0.24,0.43,3.07,0.39,,Normal,PR,P-070,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with a different border (Note: the original print had a full art border).</span>",Green,Character,2,2000,Minks,1000,Special
656200,Crocodile - OP07-040 (Alternate Art),Crocodile OP07 040 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/656200_200w.jpg,68,24305,https://cpt.tcgcsv.com/0vg7,2025-10-03T04:10:12.437,1,2.99,4.69,24.99,4.0,,Foil,UC,OP07-040,[On Play] (1) <em>(You may rest the specified number of DON!! cards in your cost area.)</em>: Return up to 1 Character with a cost of 2 or less to the owner's hand.,Blue,Character,4,5000,Baroque Works;The Seven Warlords of the Sea,2000,Special
656201,Brook - ST01-011 (Reprint),Brook ST01 011 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656201_200w.jpg,68,24305,https://cpt.tcgcsv.com/2vg7,2025-10-03T04:10:12.437,1,0.01,0.17,3.0,0.11,,Normal,C,ST01-011,"[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Red,Character,2,3000,Straw Hat Crew,2000,Slash
656202,Slave Arrow (Reprint),Slave Arrow Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656202_200w.jpg,68,24305,https://cpt.tcgcsv.com/3vg7,2025-10-03T04:10:12.437,1,0.01,0.21,3.0,0.19,,Normal,UC,OP07-056,"[Counter] <strong>You may return 1 of your Characters with a cost of 2 or more to the owner's hand</strong>: Up to 1 of your Leader or Character cards gains +4000 power during this battle.
<br>[Trigger] Draw 2 cards and place 2 cards from your hand at the bottom of your deck in any order.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Blue,Event,1,,Kuja Pirates;The Seven Warlords of the Sea,,
656203,Slave Arrow (Pirate Foil),Slave Arrow Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656203_200w.jpg,68,24305,https://cpt.tcgcsv.com/5vg7,2025-10-03T04:10:12.437,1,0.25,1.08,20.9,1.09,,Foil,UC,OP07-056,"[Counter] <strong>You may return 1 of your Characters with a cost of 2 or more to the owner's hand</strong>: Up to 1 of your Leader or Character cards gains +4000 power during this battle.
<br>[Trigger] Draw 2 cards and place 2 cards from your hand at the bottom of your deck in any order.",Blue,Event,1,,Kuja Pirates;The Seven Warlords of the Sea,,
656204,Sanji (Reprint),Sanji Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656204_200w.jpg,68,24305,https://cpt.tcgcsv.com/6vg7,2025-10-03T04:10:12.437,1,0.9,1.96,10.0,1.27,,Foil,SR,OP07-064,"If the number of DON!! cards on your field is at least 2 less than the number on your opponent's field, give this card in your hand -3 cost.
<br>
[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Character,6,6000,Straw Hat Crew,2000,Strike
656205,Brook - ST01-011 (Pirate Foil),Brook ST01 011 Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656205_200w.jpg,68,24305,https://cpt.tcgcsv.com/7vg7,2025-10-03T04:10:12.437,1,0.04,0.27,4.99,0.21,,Foil,C,ST01-011,[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,Red,Character,2,3000,Straw Hat Crew,2000,Slash
656209,Sabo - P-073 (Reprint),Sabo P 073 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656209_200w.jpg,68,24305,https://cpt.tcgcsv.com/cvg7,2025-10-03T04:10:12.437,1,0.15,0.43,5.0,0.39,,Normal,PR,P-073,"[Activate:Main][Once Per Turn] <strong>You may add 1 card from the top or bottom of your Life cards to your hand</strong>: This character gains +1000 power during this turn.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with a different border (Note: the original print had a full art border).</span>",Yellow,Character,5,5000,Revolutionary Army;Dressrosa,2000,Special
656211,Slow-Slow Beam Sword (Reprint),Slow Slow Beam Sword Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656211_200w.jpg,68,24305,https://cpt.tcgcsv.com/fvg7,2025-10-03T04:10:12.437,1,0.05,0.31,20.24,0.3,,Normal,C,OP07-076,"[Counter] <strong>DON!! -1</strong> <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, rest up to 1 of your opponent's Characters.
<br>[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Event,2,,Foxy Pirates,,
