productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extAttribute,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCounterplus,extLife
649656,Tony Tony.Chopper (CS 25-26 Finalist Card Set 1),Tony TonyChopper CS 25 26 Finalist Card Set 1,https://tcgplayer-cdn.tcgplayer.com/product/649656_200w.jpg,68,17675,https://cpt.tcgcsv.com/8Tc7,2025-09-22T20:16:18.93,1,R,OP07-066,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Character,2,0,Animal;Foxy Pirates,Strike,,,,,,,1000,
649657,Monkey.D.Luffy (CS 25-26 Finalist Card Set 1),MonkeyDLuffy CS 25 26 Finalist Card Set 1,https://tcgplayer-cdn.tcgplayer.com/product/649657_200w.jpg,68,17675,https://cpt.tcgcsv.com/9Tc7,2025-09-22T20:15:57.953,1,SR,OP07-109,"[Activate: Main]<strong>You may trash this Character</strong>: If you have 2 or less Life cards, K.O. up to 1 of your opponent's Characters with a cost of 4 or less. Then, draw 1 card.
<br>
[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 4 or less.",Yellow,Character,5,6000,Straw Hat Crew;The Four Emperors;Egghead,Strike,,,,,,,1000,
649658,Nami (CS 25-26 Finalist Card Set 1),Nami CS 25 26 Finalist Card Set 1,https://tcgplayer-cdn.tcgplayer.com/product/649658_200w.jpg,68,17675,https://cpt.tcgcsv.com/bTc7,2025-09-22T20:16:03.14,1,UC,OP10-033,"[On Play] If you have 2 or more rested ""ODYSSEY"" type Characters, up to 1 of your opponent's rested DON!! cards will not become active in your opponent's next Refresh Phase.",Green,Character,2,2000,Straw Hat Crew;ODYSSEY,Special,2999.99,4000.0,5000.0,,,Foil,2000,
649659,Perona (CS 25-26 Finalist Card Set 1),Perona CS 25 26 Finalist Card Set 1,https://tcgplayer-cdn.tcgplayer.com/product/649659_200w.jpg,68,17675,https://cpt.tcgcsv.com/cTc7,2025-09-22T20:16:08.4,1,C,OP10-092,"[Activate: Main] [Once Per Turn] <strong>You may place 2 ""Thriller Bark Pirates"" type cards from your trash at the bottom of your deck in any order:</strong> Up to 1 of your Characters other than [Perona] gains +2000 power during this turn.",Black,Character,4,5000,Thriller Bark Pirates,Special,,,,,,,1000,
649660,Portgas.D.Ace (CS 25-26 Finalist Card Set 1),PortgasDAce CS 25 26 Finalist Card Set 1,https://tcgplayer-cdn.tcgplayer.com/product/649660_200w.jpg,68,17675,https://cpt.tcgcsv.com/dTc7,2025-09-22T20:16:13.607,1,SR,ST15-005,"If your Leader's type includes ""Whitebeard Pirates"", this Character gains [Rush].<br><br>
<em>(This card can attack on the turn in which it is played.)</em><br><br>
[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may give this Character 2000 power during this turn instead.",Red,Character,5,6000,Whitebeard Pirates,Special,,,,,,,1000,
649661,Buggy (CS 25-26 Finalist Card Set 1),Buggy CS 25 26 Finalist Card Set 1,https://tcgplayer-cdn.tcgplayer.com/product/649661_200w.jpg,68,17675,https://cpt.tcgcsv.com/fTc7,2025-09-22T20:15:52.93,1,C,ST17-003,[On Play] Look at 3 cards from the top of your deck and place them at the top of your deck in any order.,Blue,Character,1,2000,Buggy's Delivery;The Seven Warlords of the Sea,Slash,,,,,,,2000,
649662,CS 25-26 Event Pack Finalist Ver.,CS 25 26 Event Pack Finalist Ver,https://tcgplayer-cdn.tcgplayer.com/product/649662_200w.jpg,68,17675,https://cpt.tcgcsv.com/gTc7,2025-09-22T20:11:37.583,1,,,,,,,,,,,,,,,,,
649663,Zoro-Juurou (CS 25-26 Event Pack Finalist Ver.),Zoro Juurou CS 25 26 Event Pack Finalist Ver,https://tcgplayer-cdn.tcgplayer.com/product/649663_200w.jpg,68,17675,https://cpt.tcgcsv.com/hTc7,2025-09-22T20:12:05.17,1,R,OP05-067,"[When Attacking] If you have 3 or less Life cards, add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Character,3,4000,Straw Hat Crew,Slash,,,,,,,1000,
649664,O-Nami (CS 25-26 Event Pack Finalist Ver.),O Nami CS 25 26 Event Pack Finalist Ver,https://tcgplayer-cdn.tcgplayer.com/product/649664_200w.jpg,68,17675,https://cpt.tcgcsv.com/jTc7,2025-09-22T20:11:48.563,1,R,OP06-101,"[On Play] Up to 1 of your Leader or Character cards gains [Banish] during this turn.
<br><em>(When this card deals damage, the target card is trashed without activating its Trigger.)</em>
<br>[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 5 or less.",Yellow,Character,2,3000,Straw Hat Crew,Special,,,,,,,1000,
649665,Tony Tony.Chopper (CS 25-26 Event Pack Finalist Ver.),Tony TonyChopper CS 25 26 Event Pack Finalist Ver,https://tcgplayer-cdn.tcgplayer.com/product/649665_200w.jpg,68,17675,https://cpt.tcgcsv.com/kTc7,2025-09-22T20:11:53.567,1,PR,P-065,"[When Attacking] If your opponent has a Character with a cost of 0, this Character gains +2000 power until the start of your next turn.",Black,Character,3,4000,Animal;Straw Hat Crew,Wisdom,,,,,,,1000,
649666,Koala (CS 25-26 Event Pack Finalist Ver.),Koala CS 25 26 Event Pack Finalist Ver,https://tcgplayer-cdn.tcgplayer.com/product/649666_200w.jpg,68,17675,https://cpt.tcgcsv.com/lTc7,2025-09-22T20:11:43.1,1,PR,P-069,[Activate:Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,Red,Character,1,1000,Revolutionary Army,Strike,999.99,999.99,999.99,,,Foil,1000,
649668,Carrot (CS 25-26 Event Pack Finalist Ver.),Carrot CS 25 26 Event Pack Finalist Ver,https://tcgplayer-cdn.tcgplayer.com/product/649668_200w.jpg,68,17675,https://cpt.tcgcsv.com/nTc7,2025-09-22T20:11:32.013,1,PR,P-070,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Green,Character,2,2000,Minks,Special,,,,,,,1000,
649669,Ulti (CS 25-26 Event Pack Finalist Ver.),Ulti CS 25 26 Event Pack Finalist Ver,https://tcgplayer-cdn.tcgplayer.com/product/649669_200w.jpg,68,17675,https://cpt.tcgcsv.com/pTc7,2025-09-22T20:11:59.11,1,PR,P-077,"[Once Per Turn] When 2 or more DON!! cards on your field are returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and rest it. Then, set up to 1 of your purple Stages as active.",Purple,Character,6,6000,Animal Kingdom Pirates,Strike,398.44,398.72,399.0,,,Foil,1000,
649671,CS 25-26 Top Player Pack,CS 25 26 Top Player Pack,https://tcgplayer-cdn.tcgplayer.com/product/649671_200w.jpg,68,17675,https://cpt.tcgcsv.com/rTc7,2025-09-22T20:14:38.967,1,,,,,,,,,,,,,,,,,
649672,Tony Tony.Chopper (CS 25-26 Top Player Pack),Tony TonyChopper CS 25 26 Top Player Pack,https://tcgplayer-cdn.tcgplayer.com/product/649672_200w.jpg,68,17675,https://cpt.tcgcsv.com/sTc7,2025-09-22T20:15:07.403,1,R,OP07-066,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Character,2,0,Animal;Foxy Pirates,Strike,,,,,,,1000,
649673,Monkey.D.Luffy (CS 25-26 Top Player Pack),MonkeyDLuffy CS 25 26 Top Player Pack,https://tcgplayer-cdn.tcgplayer.com/product/649673_200w.jpg,68,17675,https://cpt.tcgcsv.com/tTc7,2025-09-22T20:14:43.873,1,SR,OP07-109,"[Activate: Main]<strong>You may trash this Character</strong>: If you have 2 or less Life cards, K.O. up to 1 of your opponent's Characters with a cost of 4 or less. Then, draw 1 card.
<br>
[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 4 or less.",Yellow,Character,5,6000,Straw Hat Crew;The Four Emperors;Egghead,Strike,,,,,,,1000,
649674,Nami (CS 25-26 Top Player Pack),Nami CS 25 26 Top Player Pack,https://tcgplayer-cdn.tcgplayer.com/product/649674_200w.jpg,68,17675,https://cpt.tcgcsv.com/vTc7,2025-09-22T20:14:50.853,1,UC,OP10-033,"[On Play] If you have 2 or more rested ""ODYSSEY"" type Characters, up to 1 of your opponent's rested DON!! cards will not become active in your opponent's next Refresh Phase.",Green,Character,2,2000,Straw Hat Crew;ODYSSEY,Special,2799.0,2799.0,2799.0,,,Foil,2000,
649675,Perona (CS 25-26 Top Player Pack),Perona CS 25 26 Top Player Pack,https://tcgplayer-cdn.tcgplayer.com/product/649675_200w.jpg,68,17675,https://cpt.tcgcsv.com/wTc7,2025-09-22T20:14:55.98,1,C,OP10-092,"[Activate: Main] [Once Per Turn] <strong>You may place 2 ""Thriller Bark Pirates"" type cards from your trash at the bottom of your deck in any order:</strong> Up to 1 of your Characters other than [Perona] gains +2000 power during this turn.",Black,Character,4,5000,Thriller Bark Pirates,Special,,,,,,,1000,
649676,Portgas.D.Ace (CS 25-26 Top Player Pack),PortgasDAce CS 25 26 Top Player Pack,https://tcgplayer-cdn.tcgplayer.com/product/649676_200w.jpg,68,17675,https://cpt.tcgcsv.com/xTc7,2025-09-22T20:15:01.907,1,SR,ST15-005,"If your Leader's type includes ""Whitebeard Pirates"", this Character gains [Rush].<br><br>
<em>(This card can attack on the turn in which it is played.)</em><br><br>
[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may give this Character 2000 power during this turn instead.",Red,Character,5,6000,Whitebeard Pirates,Special,,,,,,,1000,
649677,Buggy (CS 25-26 Top Player Pack),Buggy CS 25 26 Top Player Pack,https://tcgplayer-cdn.tcgplayer.com/product/649677_200w.jpg,68,17675,https://cpt.tcgcsv.com/zTc7,2025-09-22T20:14:33.787,1,C,ST17-003,[On Play] Look at 3 cards from the top of your deck and place them at the top of your deck in any order.,Blue,Character,1,2000,Buggy's Delivery;The Seven Warlords of the Sea,Slash,,,,,,,2000,
649678,Monkey.D.Luffy (Jumbo),MonkeyDLuffy Jumbo,https://tcgplayer-cdn.tcgplayer.com/product/649678_200w.jpg,68,17675,https://cpt.tcgcsv.com/BTc7,2025-09-22T20:15:47.283,1,L,OP09-061,"[DON!! x1] All of your Characters gain +1 cost.<br>
[Your Turn] [Once Per Turn] When 2 or more DON!! cards on your field are returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and set it as active, and add up to 1 additional DON!! card and rest it.",Purple;Black,Leader,,5000,Straw Hat Crew;The Four Emperors,Strike,,,,,,,,4
649681,Premium Card Collection -Best Selection Vol. 4-,Premium Card Collection Best Selection Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/649681_200w.jpg,68,17675,https://cpt.tcgcsv.com/FTc7,2025-09-24T16:50:33.66,1,,,,,,,,,,106.99,333.49,600.0,254.86,,Normal,,
649682,Yamato (Premium Card Collection -Best Selection Vol. 4-),Yamato Premium Card Collection Best Selection Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/649682_200w.jpg,68,17675,https://cpt.tcgcsv.com/GTc7,2025-09-01T04:11:12.303,1,C,EB01-007,[Activate:Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,Red,Character,5,5000,Land of Wano,Strike,18.5,21.74,49.99,20.76,,Foil,2000,
649683,More Pizza!! (Premium Card Collection -Best Selection Vol. 4-),More Pizza Premium Card Collection Best Selection Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/649683_200w.jpg,68,17675,https://cpt.tcgcsv.com/HTc7,2025-09-01T04:11:12.303,1,UC,OP07-037,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 [Supernovas] type card other than [More Pizza!!] and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br>[Trigger] Draw 1 card.",Green,Event,1,,Bonney Pirates;Supernovas,,5.0,7.0,80.0,5.75,,Foil,,
649684,Perfume Femur (Premium Card Collection -Best Selection Vol. 4-),Perfume Femur Premium Card Collection Best Selection Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/649684_200w.jpg,68,17675,https://cpt.tcgcsv.com/JTc7,2025-09-01T04:11:12.303,1,R,OP07-057,"[Main] Select up to 1 of your [The Seven Warlords of the Sea] type Leader or Character cards and that card gains +2000 power during this turn. Then, if the selected card attacks during this turn, your opponent cannot activate [Blocker].
<br>[Trigger] Draw 1 card.",Blue,Event,2,,Kuja Pirates;The Seven Warlords of the Sea,,14.86,18.1,70.0,15.96,,Foil,,
649685,Kalgara (Premium Card Collection -Best Selection Vol. 4-),Kalgara Premium Card Collection Best Selection Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/649685_200w.jpg,68,17675,https://cpt.tcgcsv.com/KTc7,2025-09-01T04:11:12.303,1,C,OP08-099,,Yellow,Character,6,8000,Sky Island;Shandian Warrior;Jaya,Slash,2.92,4.68,40.0,3.71,,Foil,1000,
649686,Building Snake (Premium Card Collection -Best Selection Vol. 4-),Building Snake Premium Card Collection Best Selection Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/649686_200w.jpg,68,17675,https://cpt.tcgcsv.com/LTc7,2025-09-01T04:11:12.303,1,UC,OP09-008,[Activate: Main] <strong>You may place this Character at the bottom of the owner's deck</strong>: Give up to 1 of your opponent's Characters 3000 power during this turn.,Red,Character,1,2000,Red-Haired Pirates,Slash,1.83,3.48,40.0,2.65,,Foil,,
649687,Nami (Premium Card Collection -Best Selection Vol. 4-),Nami Premium Card Collection Best Selection Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/649687_200w.jpg,68,17675,https://cpt.tcgcsv.com/MTc7,2025-09-01T04:11:12.303,1,UC,OP09-070,[On Play] <strong>You may return 1 or more DON!! cards from your field to your DON!! deck</strong>: Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,Purple,Character,3,2000,Straw Hat Crew,Special,109.99,147.2,300.0,145.74,,Foil,2000,
649688,Gum-Gum Lightning (Premium Card Collection -Best Selection Vol. 4-),Gum Gum Lightning Premium Card Collection Best Selection Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/649688_200w.jpg,68,17675,https://cpt.tcgcsv.com/NTc7,2025-09-01T04:11:12.303,1,UC,OP09-077,"[Main] <strong>DON!! 2 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em></strong>: K.O. up to 1 of your opponent's Characters with 6000 power or less.<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Event,2,,Straw Hat Crew;The Four Emperors,,38.0,42.34,82.25,40.32,,Foil,,
649689,Laffitte (Premium Card Collection -Best Selection Vol. 4-),Laffitte Premium Card Collection Best Selection Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/649689_200w.jpg,68,17675,https://cpt.tcgcsv.com/PTc7,2025-09-01T04:11:12.303,1,R,OP09-095,"[Activate: Main] <strong>You may rest 1 of your DON!! cards and this Character</strong>: Look at 5 cards from the top of your deck; reveal up to 1 ""Blackbeard Pirates"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Black,Character,1,1000,Blackbeard Pirates,Strike,15.97,20.73,40.0,19.74,,Foil,1000,
649690,Dereshi! (Premium Card Collection -Best Selection Vol. 4-),Dereshi Premium Card Collection Best Selection Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/649690_200w.jpg,68,17675,https://cpt.tcgcsv.com/QTc7,2025-09-01T04:11:12.303,1,R,OP09-117,"[Main] Look at 5 cards from the top of your deck; reveal up to 2 cards with a [Trigger] other than [Dereshi!] and add them to your hand. Then, place the rest at the bottom of your deck in any order.<br>
[Trigger] Draw 1 card.",Yellow,Event,3,,Ohara,,13.18,16.23,45.0,13.64,,Foil,,
649691,Kouzuki Momonosuke (Premium Card Collection -Best Selection Vol. 4-),Kouzuki Momonosuke Premium Card Collection Best Selection Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/649691_200w.jpg,68,17675,https://cpt.tcgcsv.com/RTc7,2025-09-01T04:11:12.303,1,UC,OP10-028,"[Activate: Main] <strong>You may rest 2 of your DON!! cards and trash this Character:</strong> Look at 5 cards from the top of your deck; reveal up to 2 ""The Akazaya Nine"" type cards and add them to your hand. Then, place the rest at the bottom of your deck in any order.",Green,Character,1,1000,Land of Wano;Kouzuki Clan;Punk Hazard,Special,3.35,4.99,40.0,4.02,,Foil,1000,
649692,Sabo (Premium Card Collection -Best Selection Vol. 4-),Sabo Premium Card Collection Best Selection Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/649692_200w.jpg,68,17675,https://cpt.tcgcsv.com/STc7,2025-09-01T04:11:12.303,1,R,OP10-049,"If your Character with a base cost of 7 or less other than [Sabo] would be removed from the field by your opponent's effect, you may return this Character to the owner's hand instead.",Blue,Character,4,5000,Revolutionary Army;Dressrosa,Special,4.88,6.08,40.0,5.38,,Foil,2000,
649693,Perona (Premium Card Collection -Best Selection Vol. 4-),Perona Premium Card Collection Best Selection Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/649693_200w.jpg,68,17675,https://cpt.tcgcsv.com/TTc7,2025-09-01T04:11:12.303,1,C,OP10-092,"[Activate: Main] [Once Per Turn] <strong>You may place 2 ""Thriller Bark Pirates"" type cards from your trash at the bottom of your deck in any order:</strong> Up to 1 of your Characters other than [Perona] gains +2000 power during this turn.",Black,Character,4,5000,Thriller Bark Pirates,Special,9.07,10.11,40.0,9.26,,Foil,1000,
649694,Premium Card Collection -6 assort vol.1-,Premium Card Collection 6 assort vol1,https://tcgplayer-cdn.tcgplayer.com/product/649694_200w.jpg,68,17675,https://cpt.tcgcsv.com/VTc7,2025-09-29T15:29:36.537,1,,,,,,,,,,257.96,474.99,500.0,190.18,,Normal,,
649696,Monkey.D.Luffy (BANDAI Card Games Fest 25-26),MonkeyDLuffy BANDAI Card Games Fest 25 26,https://tcgplayer-cdn.tcgplayer.com/product/649696_200w.jpg,68,17675,https://cpt.tcgcsv.com/XTc7,2025-09-22T20:22:06.94,1,R,OP07-073,"[Activate: Main][Once Per Turn] <strong>DON!! -3</strong> <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: If your opponent has 3 or more Characters, set this Character as active.",Purple,Character,6,7000,Straw Hat Crew,Strike,125.0,175.62,750.0,149.24,,Foil,,
649704,Yamato (Premium Card Collection -6 assort vol.1-),Yamato Premium Card Collection 6 assort vol1,https://tcgplayer-cdn.tcgplayer.com/product/649704_200w.jpg,68,17675,https://cpt.tcgcsv.com/6Vc7,2025-09-22T20:20:56.06,1,SR,EB02-006,"[Activate: Main] [Once Per Turn] If your Leader has the ""Land of Wano"" type or is [Portgas.D.Ace], give up to 1 rested DON!! card to 1 of your Leader. Then, this Character gains [Rush] during this turn.",Red,Character,6,7000,Land of Wano,Strike,54.5,59.98,199.95,53.83,,Foil,,
649705,Leo (Premium Card Collection -6 assort vol.1-),Leo Premium Card Collection 6 assort vol1,https://tcgplayer-cdn.tcgplayer.com/product/649705_200w.jpg,68,17675,https://cpt.tcgcsv.com/7Vc7,2025-09-22T20:21:10.79,1,R,OP10-057,"[On Play] <strong>You may rest your Leader or 1 of your Stage cards:</strong> If your Leader is [Usopp], look at 5 cards from the top of your deck; reveal up to 2 ""Dressrosa"" type cards other than [Leo] and add them to your hand. Then, place the rest at the bottom of your deck in any order, and trash 1 card from your hand.",Blue,Character,1,2000,Dressrosa;The Tontattas,Strike,79.99,83.94,205.0,75.74,,Foil,1000,
649706,Monkey.D.Luffy (Premium Card Collection -6 assort vol.1-),MonkeyDLuffy Premium Card Collection 6 assort vol1,https://tcgplayer-cdn.tcgplayer.com/product/649706_200w.jpg,68,17675,https://cpt.tcgcsv.com/8Vc7,2025-09-22T20:21:05.73,1,R,OP10-111,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Supernovas"" type card other than [Monkey.D.Luffy] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yellow,Character,1,2000,Straw Hat Crew;Supernovas,Strike,118.06,129.99,300.0,132.77,,Foil,1000,
649707,Charlotte Linlin (Premium Card Collection -6 assort vol.1-),Charlotte Linlin Premium Card Collection 6 assort vol1,https://tcgplayer-cdn.tcgplayer.com/product/649707_200w.jpg,68,17675,https://cpt.tcgcsv.com/9Vc7,2025-09-22T20:21:26.037,1,R,OP11-073,"If your Leader has the ""Big Mom Pirates"" type, this Character gains [Rush].<br>
[On Your Opponent's Attack] [Once Per Turn] <strong>DON!! 5:</strong> Choose a cost and reveal 1 card from the top of your opponent's deck. If the revealed card has the chosen cost, up to 1 of your Leader gains +2000 power during this turn.",Purple,Character,10,12000,The Four Emperors;Big Mom Pirates,Special,20.0,39.86,100.0,33.56,,Foil,,
649708,Color of the Supreme King Haki (Premium Card Collection -6 assort vol.1-),Color of the Supreme King Haki Premium Card Collection 6 assort vol1,https://tcgplayer-cdn.tcgplayer.com/product/649708_200w.jpg,68,17675,https://cpt.tcgcsv.com/bVc7,2025-09-22T20:21:21.163,1,R,OP12-018,"[Counter] Up to 1 of your Characters or [Silvers Rayleigh] gains +2000 power during this battle. Then, you may rest 1 of your DON!! cards. If you do, give your opponent's Leader and all of their Characters 1000 power during this turn.",Red,Event,,,Former Roger Pirates,,39.99,42.97,150.0,40.9,,Foil,,
649709,Edward.Newgate (Premium Card Collection -6 assort vol.1-),EdwardNewgate Premium Card Collection 6 assort vol1,https://tcgplayer-cdn.tcgplayer.com/product/649709_200w.jpg,68,17675,https://cpt.tcgcsv.com/cVc7,2025-09-22T20:21:16.117,1,C,ST22-003,"[Double Attack] <em>(This card deals 2 damage.)</em><br>
[On Play] Reveal 1 card from the top of your deck. If that card's type includes ""Whitebeard Pirates"", draw 2 cards.",Blue,Character,9,10000,The Four Emperors;Whitebeard Pirates,Special,4.93,7.99,50.0,6.88,,Foil,,
649730,Jewelry Bonney (Online Regional Participation Pack 2025 Vol.2),Jewelry Bonney Online Regional Participation Pack 2025 Vol2,https://tcgplayer-cdn.tcgplayer.com/product/649730_200w.jpg,68,17675,https://cpt.tcgcsv.com/DVc7,2025-10-01T15:48:25.14,1,PR,P-085,"[On Play] If your Leader has the ""Supernovas"" type and the number of your Life cards is equal to or less than the number of your opponent's Life cards, add up to 1 of your opponent's Characters with a cost of 4 or less to the top or bottom of the owner's Life cards face-up.",Yellow,Character,5,6000,Bonney Pirates;Supernovas,Special,50.0,64.99,114.99,33.12,,Foil,1000,
649731,Kid & Killer (Online Regional Participation Pack 2025 Vol.2),Kid and Killer Online Regional Participation Pack 2025 Vol2,https://tcgplayer-cdn.tcgplayer.com/product/649731_200w.jpg,68,17675,https://cpt.tcgcsv.com/FVc7,2025-10-01T15:48:30.763,1,R,EB01-003,"[Rush] <em>(This card can attack on the turn in which it is played.)</em>
<br>
[When Attacking] If your opponent has 2 or less Life cards, this Character gains +2000 power during this turn.",Red,Character,4,5000,Kid Pirates;Supernovas,Slash;Special,24.0,27.6,45.0,23.0,,Foil,,
649732,Tony Tony.Chopper (Online Regional Participation Pack 2025 Vol.2),Tony TonyChopper Online Regional Participation Pack 2025 Vol2,https://tcgplayer-cdn.tcgplayer.com/product/649732_200w.jpg,68,17675,https://cpt.tcgcsv.com/GVc7,2025-10-01T15:48:41.18,1,PR,P-089,,Yellow,Character,5,7000,Animal;Straw Hat Crew,Strike,95.0,145.95,299.99,51.59,,Foil,1000,
649733,Trafalgar Law (Online Regional Participation Pack 2025 Vol.2),Trafalgar Law Online Regional Participation Pack 2025 Vol2,https://tcgplayer-cdn.tcgplayer.com/product/649733_200w.jpg,68,17675,https://cpt.tcgcsv.com/HVc7,2025-10-01T15:48:46.343,1,R,OP07-047,"[Activate: Main] <strong>You may return this Character to the owner's hand</strong>: If your opponent has 6 or more cards in their hand, your opponent places 1 card from their hand at the bottom of their deck.",Blue,Character,4,4000,Heart Pirates;The Seven Warlords of the Sea,Slash,46.99,64.99,99.0,26.73,,Foil,2000,
649735,Online Regional Participation Pack 2025 Vol.2,Online Regional Participation Pack 2025 Vol2,https://tcgplayer-cdn.tcgplayer.com/product/649735_200w.jpg,68,17675,https://cpt.tcgcsv.com/KVc7,2025-10-01T15:48:36.26,1,,,,,,,,,,199.0,350.0,400.0,60.5,,Normal,,
649736,Jewelry Bonney (Online Regional Finalist Card Set 2025 Vol.2),Jewelry Bonney Online Regional Finalist Card Set 2025 Vol2,https://tcgplayer-cdn.tcgplayer.com/product/649736_200w.jpg,68,17675,https://cpt.tcgcsv.com/LVc7,2025-10-01T15:50:57.067,1,PR,P-085,"[On Play] If your Leader has the ""Supernovas"" type and the number of your Life cards is equal to or less than the number of your opponent's Life cards, add up to 1 of your opponent's Characters with a cost of 4 or less to the top or bottom of the owner's Life cards face-up.",Yellow,Character,5,6000,Bonney Pirates;Supernovas,Special,,,,,,,1000,
649737,Kid & Killer (Online Regional Finalist Card Set 2025 Vol.2),Kid and Killer Online Regional Finalist Card Set 2025 Vol2,https://tcgplayer-cdn.tcgplayer.com/product/649737_200w.jpg,68,17675,https://cpt.tcgcsv.com/MVc7,2025-10-01T15:51:07.88,1,R,EB01-003,"[Rush] <em>(This card can attack on the turn in which it is played.)</em>
<br>
[When Attacking] If your opponent has 2 or less Life cards, this Character gains +2000 power during this turn.",Red,Character,4,5000,Kid Pirates;Supernovas,Slash;Special,197.0,197.0,199.0,189.66,,Foil,,
649738,Tony Tony.Chopper (Online Regional Finalist Card Set 2025 Vol.2),Tony TonyChopper Online Regional Finalist Card Set 2025 Vol2,https://tcgplayer-cdn.tcgplayer.com/product/649738_200w.jpg,68,17675,https://cpt.tcgcsv.com/NVc7,2025-10-01T15:51:13.37,1,PR,P-089,,Yellow,Character,5,7000,Animal;Straw Hat Crew,Strike,1969.69,1970.35,1971.0,255.0,,Foil,1000,
649739,Trafalgar Law (Online Regional Finalist Card Set 2025 Vol.2),Trafalgar Law Online Regional Finalist Card Set 2025 Vol2,https://tcgplayer-cdn.tcgplayer.com/product/649739_200w.jpg,68,17675,https://cpt.tcgcsv.com/PVc7,2025-10-01T15:51:18.863,1,R,OP07-047,"[Activate: Main] <strong>You may return this Character to the owner's hand</strong>: If your opponent has 6 or more cards in their hand, your opponent places 1 card from their hand at the bottom of their deck.",Blue,Character,4,4000,Heart Pirates;The Seven Warlords of the Sea,Slash,375.0,687.0,999.0,226.33,,Foil,2000,
649740,Jewelry Bonney (Online Regional Champion Card Set 2025 Vol.2),Jewelry Bonney Online Regional Champion Card Set 2025 Vol2,https://tcgplayer-cdn.tcgplayer.com/product/649740_200w.jpg,68,17675,https://cpt.tcgcsv.com/QVc7,2025-10-01T15:52:46.213,1,PR,P-085,"[On Play] If your Leader has the ""Supernovas"" type and the number of your Life cards is equal to or less than the number of your opponent's Life cards, add up to 1 of your opponent's Characters with a cost of 4 or less to the top or bottom of the owner's Life cards face-up.",Yellow,Character,5,6000,Bonney Pirates;Supernovas,Special,,,,,,,1000,
649741,Kid & Killer (Online Regional Champion Card Set 2025 Vol.2),Kid and Killer Online Regional Champion Card Set 2025 Vol2,https://tcgplayer-cdn.tcgplayer.com/product/649741_200w.jpg,68,17675,https://cpt.tcgcsv.com/RVc7,2025-10-01T15:52:52.193,1,R,EB01-003,"[Rush] <em>(This card can attack on the turn in which it is played.)</em>
<br>
[When Attacking] If your opponent has 2 or less Life cards, this Character gains +2000 power during this turn.",Red,Character,4,5000,Kid Pirates;Supernovas,Slash;Special,6969.96,6969.96,6969.96,,,Foil,,
